# Comment: 
# Detector: fotonowa
# Operator: 
#
#VERSION 02
#DATE 08-11-2010
#DETY DIO
#BMTY PHO
#FLSZ 100*100
#TYPE OPP
#AXIS X
#PNTS 231
#STEP 010
#SSD  1000
#DPTH 014
    3.50    0.00    1.40    100.30
    3.60    0.00    1.40    100.20
    3.70    0.00    1.40    100.20
    3.80    0.00    1.40    100.10
    3.90    0.00    1.40    100.00
    4.00    0.00    1.40    99.80
    4.10    0.00    1.40    99.70
    4.20    0.00    1.40    99.50
    4.30    0.00    1.40    99.30
    4.40    0.00    1.40    99.00
    4.50    0.00    1.40    98.60
    4.60    0.00    1.40    97.90
    4.70    0.00    1.40    96.10
    4.80    0.00    1.40    92.20
    4.90    0.00    1.40    83.90
    5.00    0.00    1.40    66.60
    5.10    0.00    1.40    42.70
    5.20    0.00    1.40    23.90
    5.30    0.00    1.40    14.20
    5.40    0.00    1.40    9.60
    5.50    0.00    1.40    7.60
    5.60    0.00    1.40    6.50
    5.70    0.00    1.40    5.80
    5.80    0.00    1.40    5.40
    5.90    0.00    1.40    5.10
    6.00    0.00    1.40    4.80
    6.10    0.00    1.40    4.50
    6.20    0.00    1.40    4.30
    6.30    0.00    1.40    4.10
    6.40    0.00    1.40    4.00
    6.50    0.00    1.40    3.80
    6.60    0.00    1.40    3.60
    6.70    0.00    1.40    3.50
    6.80    0.00    1.40    3.40
    6.90    0.00    1.40    3.20
    7.00    0.00    1.40    3.10
    7.10    0.00    1.40    3.00
    7.20    0.00    1.40    2.90
    7.30    0.00    1.40    2.80
    7.40    0.00    1.40    2.70
    7.50    0.00    1.40    2.60
    7.60    0.00    1.40    2.50
    7.70    0.00    1.40    2.40
    7.80    0.00    1.40    2.30
    7.90    0.00    1.40    2.20
    8.00    0.00    1.40    2.10
    8.10    0.00    1.40    2.10
    8.20    0.00    1.40    2.00
    8.30    0.00    1.40    1.90
    8.40    0.00    1.40    1.90
    8.50    0.00    1.40    1.80
    8.60    0.00    1.40    1.80
