# Comment: 
# Detector: fotonowa
# Operator: 
#
#VERSION 02
#DATE 08-11-2010
#DETY DIO
#BMTY PHO
#FLSZ 030*030
#TYPE OPP
#AXIS X
#PNTS 141
#STEP 010
#SSD  1000
#DPTH 014
    -7    0    1.4    0.4
    -6.90    0.00    1.40    0.40
    -6.80    0.00    1.40    0.40
    -6.70    0.00    1.40    0.40
    -6.60    0.00    1.40    0.40
    -6.50    0.00    1.40    0.40
    -6.40    0.00    1.40    0.40
    -6.30    0.00    1.40    0.40
    -6.20    0.00    1.40    0.50
    -6.10    0.00    1.40    0.50
    -6.00    0.00    1.40    0.50
    -5.90    0.00    1.40    0.50
    -5.80    0.00    1.40    0.50
    -5.70    0.00    1.40    0.50
    -5.60    0.00    1.40    0.50
    -5.50    0.00    1.40    0.50
    -5.40    0.00    1.40    0.50
    -5.30    0.00    1.40    0.50
    -5.20    0.00    1.40    0.50
    -5.10    0.00    1.40    0.50
    -5.00    0.00    1.40    0.50
    -4.90    0.00    1.40    0.60
    -4.80    0.00    1.40    0.60
    -4.70    0.00    1.40    0.60
    -4.60    0.00    1.40    0.60
    -4.50    0.00    1.40    0.60
    -4.40    0.00    1.40    0.70
    -4.30    0.00    1.40    0.70
    -4.20    0.00    1.40    0.70
    -4.10    0.00    1.40    0.70
    -4.00    0.00    1.40    0.80
    -3.90    0.00    1.40    0.80
    -3.80    0.00    1.40    0.80
    -3.70    0.00    1.40    0.90
    -3.60    0.00    1.40    0.90
    -3.50    0.00    1.40    0.90
    -3.40    0.00    1.40    1.00
    -3.30    0.00    1.40    1.00
    -3.20    0.00    1.40    1.10
    -3.10    0.00    1.40    1.10
    -3.00    0.00    1.40    1.20
    -2.90    0.00    1.40    1.30
    -2.80    0.00    1.40    1.40
    -2.70    0.00    1.40    1.50
    -2.60    0.00    1.40    1.60
    -2.50    0.00    1.40    1.70
    -2.40    0.00    1.40    1.80
    -2.30    0.00    1.40    2.00
    -2.20    0.00    1.40    2.30
    -2.10    0.00    1.40    2.80
    -2.00    0.00    1.40    3.50
    -1.90    0.00    1.40    4.70
    -1.80    0.00    1.40    7.50
    -1.70    0.00    1.40    14.50
    -1.60    0.00    1.40    29.40
    -1.50    0.00    1.40    53.60
    -1.40    0.00    1.40    75.30
    -1.30    0.00    1.40    89.40
    -1.20    0.00    1.40    95.30
    -1.10    0.00    1.40    98.30
    -1.00    0.00    1.40    99.00
    -0.90    0.00    1.40    99.40
    -0.80    0.00    1.40    99.90
    -0.70    0.00    1.40    99.90
    -0.60    0.00    1.40    99.90
    -0.50    0.00    1.40    100.00
    -0.40    0.00    1.40    100.00
    -0.30    0.00    1.40    100.00
    -0.20    0.00    1.40    100.00
    -0.10    0.00    1.40    100.00
    0.00    0.00    1.40    100.00
    0.10    0.00    1.40    100.00
    0.20    0.00    1.40    100.00
    0.30    0.00    1.40    100.00
    0.40    0.00    1.40    100.00
    0.50    0.00    1.40    100.00
    0.60    0.00    1.40    99.90
    0.70    0.00    1.40    99.90
    0.80    0.00    1.40    99.90
    0.90    0.00    1.40    99.40
    1.00    0.00    1.40    99.00
    1.10    0.00    1.40    98.30
    1.20    0.00    1.40    95.30
    1.30    0.00    1.40    89.40
    1.40    0.00    1.40    75.30
    1.50    0.00    1.40    53.60
    1.60    0.00    1.40    29.40
    1.70    0.00    1.40    14.50
    1.80    0.00    1.40    7.50
    1.90    0.00    1.40    4.70
    2.00    0.00    1.40    3.50
    2.10    0.00    1.40    2.80
    2.20    0.00    1.40    2.30
    2.30    0.00    1.40    2.00
    2.40    0.00    1.40    1.80
    2.50    0.00    1.40    1.70
    2.60    0.00    1.40    1.60
    2.70    0.00    1.40    1.50
    2.80    0.00    1.40    1.40
    2.90    0.00    1.40    1.30
    3.00    0.00    1.40    1.20
    3.10    0.00    1.40    1.10
    3.20    0.00    1.40    1.10
    3.30    0.00    1.40    1.00
    3.40    0.00    1.40    1.00
    3.50    0.00    1.40    0.90
    3.60    0.00    1.40    0.90
    3.70    0.00    1.40    0.90
    3.80    0.00    1.40    0.80
    3.90    0.00    1.40    0.80
    4.00    0.00    1.40    0.80
    4.10    0.00    1.40    0.70
    4.20    0.00    1.40    0.70
    4.30    0.00    1.40    0.70
    4.40    0.00    1.40    0.70
    4.50    0.00    1.40    0.60
    4.60    0.00    1.40    0.60
    4.70    0.00    1.40    0.60
    4.80    0.00    1.40    0.60
    4.90    0.00    1.40    0.60
    5.00    0.00    1.40    0.50
    5.10    0.00    1.40    0.50
    5.20    0.00    1.40    0.50
    5.30    0.00    1.40    0.50
    5.40    0.00    1.40    0.50
    5.50    0.00    1.40    0.50
    5.60    0.00    1.40    0.50
    5.70    0.00    1.40    0.50
    5.80    0.00    1.40    0.50
    5.90    0.00    1.40    0.50
    6.00    0.00    1.40    0.50
    6.10    0.00    1.40    0.50
    6.20    0.00    1.40    0.40
    6.30    0.00    1.40    0.40
    6.40    0.00    1.40    0.40
    6.50    0.00    1.40    0.40
    6.60    0.00    1.40    0.40
    6.70    0.00    1.40    0.40
    6.80    0.00    1.40    0.40
    6.90    0.00    1.40    0.40
    7.00    0.00    1.40    0.40
#ENOM 
#STOM
