#
# Comment: 
# Detector: fotonowa
# Operator: 
#
#VERSION 02
#DATE 08-11-2010
#DETY DIO
#BMTY PHO
#FLSZ 300*300
#TYPE OPP
#AXIS X
#PNTS 491
#STEP 010
#SSD  1000
#DPTH 014
    -24.50    0.00    1.40    1.40
    -24.40    0.00    1.40    1.40
    -24.30    0.00    1.40    1.50
    -24.20    0.00    1.40    1.50
    -24.10    0.00    1.40    1.50
    -24.00    0.00    1.40    1.50
    -23.90    0.00    1.40    1.60
    -23.80    0.00    1.40    1.60
    -23.70    0.00    1.40    1.60
    -23.60    0.00    1.40    1.60
    -23.50    0.00    1.40    1.70
    -23.40    0.00    1.40    1.70
    -23.30    0.00    1.40    1.70
    -23.20    0.00    1.40    1.70
    -23.10    0.00    1.40    1.80
    -23.00    0.00    1.40    1.80
    -22.90    0.00    1.40    1.80
    -22.80    0.00    1.40    1.80
    -22.70    0.00    1.40    1.90
    -22.60    0.00    1.40    1.90
    -22.50    0.00    1.40    1.90
    -22.40    0.00    1.40    1.90
    -22.30    0.00    1.40    2.00
    -22.20    0.00    1.40    2.00
    -22.10    0.00    1.40    2.00
    -22.00    0.00    1.40    2.00
    -21.90    0.00    1.40    2.10
    -21.80    0.00    1.40    2.20
    -21.70    0.00    1.40    2.20
    -21.60    0.00    1.40    2.30
    -21.50    0.00    1.40    2.40
    -21.40    0.00    1.40    2.40
    -21.30    0.00    1.40    2.50
    -21.20    0.00    1.40    2.60
    -21.10    0.00    1.40    2.60
    -21.00    0.00    1.40    2.70
    -20.90    0.00    1.40    2.80
    -20.80    0.00    1.40    2.80
    -20.70    0.00    1.40    2.90
    -20.60    0.00    1.40    3.00
    -20.50    0.00    1.40    3.00
    -20.40    0.00    1.40    3.10
    -20.30    0.00    1.40    3.20
    -20.20    0.00    1.40    3.20
    -20.10    0.00    1.40    3.30
    -20.00    0.00    1.40    3.40
    -19.90    0.00    1.40    3.40
    -19.80    0.00    1.40    3.50
    -19.70    0.00    1.40    3.60
    -19.60    0.00    1.40    3.60
    -19.50    0.00    1.40    3.70
    -19.40    0.00    1.40    3.80
    -19.30    0.00    1.40    3.80
    -19.20    0.00    1.40    3.90
    -19.10    0.00    1.40    4.00
    -19.00    0.00    1.40    4.00
    -18.90    0.00    1.40    4.10
    -18.80    0.00    1.40    4.20
    -18.70    0.00    1.40    4.20
