# Comment: 
# Detector: fotonowa
# Operator: 
#
#VERSION 02
#DATE 08-11-2010
#DETY DIO
#BMTY PHO
#FLSZ 030*030
#TYPE OPD
#AXIS Z
#PNTS 351
#STEP 010
#SSD  1000
    0.00    0.00    0.00    42.90
    0.00    0.00    0.10    44.10
    0.00    0.00    0.20    56.60
    0.00    0.00    0.30    70.00
    0.00    0.00    0.40    76.70
    0.00    0.00    0.50    82.30
    0.00    0.00    0.60    86.80
    0.00    0.00    0.70    90.60
    0.00    0.00    0.80    93.20
    0.00    0.00    0.90    95.90
    0.00    0.00    1.00    97.60
    0.00    0.00    1.10    98.30
    0.00    0.00    1.20    99.00
    0.00    0.00    1.30    99.50
    0.00    0.00    1.40    99.90
    0.00    0.00    1.50    100.00
    0.00    0.00    1.60    99.80
    0.00    0.00    1.70    99.50
    0.00    0.00    1.80    99.10
    0.00    0.00    1.90    98.70
    0.00    0.00    2.00    98.40
    0.00    0.00    2.10    97.90
    0.00    0.00    2.20    97.40
    0.00    0.00    2.30    96.90
    0.00    0.00    2.40    96.40
    0.00    0.00    2.50    95.90
    0.00    0.00    2.60    95.40
    0.00    0.00    2.70    94.90
    0.00    0.00    2.80    94.50
    0.00    0.00    2.90    94.00
    0.00    0.00    3.00    93.50
    0.00    0.00    3.10    93.00
    0.00    0.00    3.20    92.40
    0.00    0.00    3.30    91.90
    0.00    0.00    3.40    91.30
    0.00    0.00    3.50    90.80
    0.00    0.00    3.60    90.30
    0.00    0.00    3.70    89.70
    0.00    0.00    3.80    89.20
    0.00    0.00    3.90    88.70
    0.00    0.00    4.00    88.20
    0.00    0.00    4.10    87.60
    0.00    0.00    4.20    87.10
    0.00    0.00    4.30    86.60
    0.00    0.00    4.40    86.10
    0.00    0.00    4.50    85.50
    0.00    0.00    4.60    85.00
    0.00    0.00    4.70    84.50
    0.00    0.00    4.80    83.90
    0.00    0.00    4.90    83.40
    0.00    0.00    5.00    82.90
    0.00    0.00    5.10    82.40
    0.00    0.00    5.20    82.00
    0.00    0.00    5.30    81.50
    0.00    0.00    5.40    81.00
    0.00    0.00    5.50    80.50
    0.00    0.00    5.60    80.10
    0.00    0.00    5.70    79.60
    0.00    0.00    5.80    79.10
    0.00    0.00    5.90    78.60
    0.00    0.00    6.00    78.20
    0.00    0.00    6.10    77.70
    0.00    0.00    6.20    77.20
    0.00    0.00    6.30    76.70
    0.00    0.00    6.40    76.20
    0.00    0.00    6.50    75.80
    0.00    0.00    6.60    75.30
    0.00    0.00    6.70    74.80
    0.00    0.00    6.80    74.30
    0.00    0.00    6.90    73.90
    0.00    0.00    7.00    73.40
    0.00    0.00    7.10    72.90
    0.00    0.00    7.20    72.40
    0.00    0.00    7.30    72.00
    0.00    0.00    7.40    71.50
    0.00    0.00    7.50    71.10
    0.00    0.00    7.60    70.60
    0.00    0.00    7.70    70.20
    0.00    0.00    7.80    69.80
    0.00    0.00    7.90    69.30
    0.00    0.00    8.00    68.80
    0.00    0.00    8.10    68.40
    0.00    0.00    8.20    68.00
    0.00    0.00    8.30    67.60
    0.00    0.00    8.40    67.20
    0.00    0.00    8.50    66.70
    0.00    0.00    8.60    66.30
    0.00    0.00    8.70    66.00
    0.00    0.00    8.80    65.60
    0.00    0.00    8.90    65.10
    0.00    0.00    9.00    64.70
    0.00    0.00    9.10    64.40
    0.00    0.00    9.20    64.00
    0.00    0.00    9.30    63.50
    0.00    0.00    9.40    63.10
    0.00    0.00    9.50    62.70
    0.00    0.00    9.60    62.30
    0.00    0.00    9.70    61.90
    0.00    0.00    9.80    61.50
    0.00    0.00    9.90    61.20
    0.00    0.00    10.00    60.80
    0.00    0.00    10.10    60.50
    0.00    0.00    10.20    60.10
    0.00    0.00    10.30    59.70
    0.00    0.00    10.40    59.40
    0.00    0.00    10.50    59.00
    0.00    0.00    10.60    58.60
    0.00    0.00    10.70    58.30
    0.00    0.00    10.80    57.90
    0.00    0.00    10.90    57.50
    0.00    0.00    11.00    57.10
    0.00    0.00    11.10    56.70
    0.00    0.00    11.20    56.40
    0.00    0.00    11.30    56.10
    0.00    0.00    11.40    55.70
    0.00    0.00    11.50    55.40
    0.00    0.00    11.60    55.00
    0.00    0.00    11.70    54.70
    0.00    0.00    11.80    54.30
    0.00    0.00    11.90    54.00
    0.00    0.00    12.00    53.60
    0.00    0.00    12.10    53.30
    0.00    0.00    12.20    52.90
    0.00    0.00    12.30    52.60
    0.00    0.00    12.40    52.30
    0.00    0.00    12.50    51.90
    0.00    0.00    12.60    51.60
    0.00    0.00    12.70    51.30
    0.00    0.00    12.80    50.90
    0.00    0.00    12.90    50.60
    0.00    0.00    13.00    50.30
    0.00    0.00    13.10    50.00
    0.00    0.00    13.20    49.70
    0.00    0.00    13.30    49.40
    0.00    0.00    13.40    49.10
    0.00    0.00    13.50    48.80
    0.00    0.00    13.60    48.50
    0.00    0.00    13.70    48.20
    0.00    0.00    13.80    47.90
    0.00    0.00    13.90    47.60
    0.00    0.00    14.00    47.30
    0.00    0.00    14.10    47.00
    0.00    0.00    14.20    46.70
    0.00    0.00    14.30    46.40
    0.00    0.00    14.40    46.10
    0.00    0.00    14.50    45.80
    0.00    0.00    14.60    45.60
    0.00    0.00    14.70    45.30
    0.00    0.00    14.80    45.00
    0.00    0.00    14.90    44.80
    0.00    0.00    15.00    44.50
    0.00    0.00    15.10    44.20
    0.00    0.00    15.20    44.00
    0.00    0.00    15.30    43.70
    0.00    0.00    15.40    43.40
    0.00    0.00    15.50    43.20
    0.00    0.00    15.60    42.90
    0.00    0.00    15.70    42.60
    0.00    0.00    15.80    42.40
    0.00    0.00    15.90    42.10
    0.00    0.00    16.00    41.80
    0.00    0.00    16.10    41.60
    0.00    0.00    16.20    41.30
    0.00    0.00    16.30    41.10
    0.00    0.00    16.40    40.80
    0.00    0.00    16.50    40.60
    0.00    0.00    16.60    40.30
    0.00    0.00    16.70    40.10
    0.00    0.00    16.80    39.80
    0.00    0.00    16.90    39.50
    0.00    0.00    17.00    39.30
    0.00    0.00    17.10    39.00
    0.00    0.00    17.20    38.80
    0.00    0.00    17.30    38.60
    0.00    0.00    17.40    38.30
    0.00    0.00    17.50    38.10
    0.00    0.00    17.60    37.90
    0.00    0.00    17.70    37.60
    0.00    0.00    17.80    37.40
    0.00    0.00    17.90    37.20
    0.00    0.00    18.00    37.00
    0.00    0.00    18.10    36.80
    0.00    0.00    18.20    36.50
    0.00    0.00    18.30    36.30
    0.00    0.00    18.40    36.10
    0.00    0.00    18.50    35.90
    0.00    0.00    18.60    35.70
    0.00    0.00    18.70    35.50
    0.00    0.00    18.80    35.30
    0.00    0.00    18.90    35.10
    0.00    0.00    19.00    34.90
    0.00    0.00    19.10    34.70
    0.00    0.00    19.20    34.50
    0.00    0.00    19.30    34.30
    0.00    0.00    19.40    34.10
    0.00    0.00    19.50    33.90
    0.00    0.00    19.60    33.70
    0.00    0.00    19.70    33.50
    0.00    0.00    19.80    33.30
    0.00    0.00    19.90    33.10
    0.00    0.00    20.00    32.90
    0.00    0.00    20.10    32.70
    0.00    0.00    20.20    32.50
    0.00    0.00    20.30    32.30
    0.00    0.00    20.40    32.10
    0.00    0.00    20.50    31.90
    0.00    0.00    20.60    31.70
    0.00    0.00    20.70    31.50
    0.00    0.00    20.80    31.30
    0.00    0.00    20.90    31.10
    0.00    0.00    21.00    30.90
    0.00    0.00    21.10    30.80
    0.00    0.00    21.20    30.60
    0.00    0.00    21.30    30.40
    0.00    0.00    21.40    30.20
    0.00    0.00    21.50    30.00
    0.00    0.00    21.60    29.80
    0.00    0.00    21.70    29.70
    0.00    0.00    21.80    29.50
    0.00    0.00    21.90    29.30
    0.00    0.00    22.00    29.10
    0.00    0.00    22.10    28.90
    0.00    0.00    22.20    28.80
    0.00    0.00    22.30    28.60
    0.00    0.00    22.40    28.40
    0.00    0.00    22.50    28.30
    0.00    0.00    22.60    28.10
    0.00    0.00    22.70    27.90
    0.00    0.00    22.80    27.80
    0.00    0.00    22.90    27.60
    0.00    0.00    23.00    27.50
    0.00    0.00    23.10    27.30
    0.00    0.00    23.20    27.10
    0.00    0.00    23.30    26.90
    0.00    0.00    23.40    26.70
    0.00    0.00    23.50    26.60
    0.00    0.00    23.60    26.40
    0.00    0.00    23.70    26.30
    0.00    0.00    23.80    26.10
    0.00    0.00    23.90    26.00
    0.00    0.00    24.00    25.80
    0.00    0.00    24.10    25.70
    0.00    0.00    24.20    25.50
    0.00    0.00    24.30    25.40
