# Comment: 
# Detector: fotonowa
# Operator: 
#
#VERSION 02
#DATE 08-11-2010
#DETY DIO
#BMTY PHO
#FLSZ 100*100
#TYPE OPD
#AXIS Z
#PNTS 351
#STEP 010
#SSD  1000
    0.00    0.00    15.70    49.20
    0.00    0.00    15.80    48.90
    0.00    0.00    15.90    48.70
    0.00    0.00    16.00    48.40
    0.00    0.00    16.10    48.10
    0.00    0.00    16.20    47.90
    0.00    0.00    16.30    47.60
    0.00    0.00    16.40    47.40
    0.00    0.00    16.50    47.10
    0.00    0.00    16.60    46.80
    0.00    0.00    16.70    46.60
    0.00    0.00    16.80    46.30
    0.00    0.00    16.90    46.10
    0.00    0.00    17.00    45.80
    0.00    0.00    17.10    45.50
    0.00    0.00    17.20    45.30
    0.00    0.00    17.30    45.00
    0.00    0.00    17.40    44.80
    0.00    0.00    17.50    44.50
    0.00    0.00    17.60    44.30
    0.00    0.00    17.70    44.00
    0.00    0.00    17.80    43.80
    0.00    0.00    17.90    43.50
    0.00    0.00    18.00    43.30
    0.00    0.00    18.10    43.10
    0.00    0.00    18.20    42.80
    0.00    0.00    18.30    42.60
    0.00    0.00    18.40    42.30
    0.00    0.00    18.50    42.10
    0.00    0.00    18.60    41.90
    0.00    0.00    18.70    41.60
    0.00    0.00    18.80    41.40
    0.00    0.00    18.90    41.20
    0.00    0.00    19.00    40.90
    0.00    0.00    19.10    40.70
    0.00    0.00    19.20    40.50
    0.00    0.00    19.30    40.30
    0.00    0.00    19.40    40.10
    0.00    0.00    19.50    39.90
    0.00    0.00    19.60    39.70
    0.00    0.00    19.70    39.50
    0.00    0.00    19.80    39.20
    0.00    0.00    19.90    39.00
    0.00    0.00    20.00    38.80
    0.00    0.00    20.10    38.60
    0.00    0.00    20.20    38.40
    0.00    0.00    20.30    38.20
    0.00    0.00    20.40    38.00
    0.00    0.00    20.50    37.80
    0.00    0.00    20.60    37.50
    0.00    0.00    20.70    37.30
    0.00    0.00    20.80    37.10
    0.00    0.00    20.90    36.90
    0.00    0.00    21.00    36.70
    0.00    0.00    21.10    36.50
    0.00    0.00    21.20    36.30
    0.00    0.00    21.30    36.10
    0.00    0.00    21.40    35.90
    0.00    0.00    21.50    35.70
    0.00    0.00    21.60    35.50
    0.00    0.00    21.70    35.30
    0.00    0.00    21.80    35.10
    0.00    0.00    21.90    34.90
    0.00    0.00    22.00    34.80
    0.00    0.00    22.10    34.60
    0.00    0.00    22.20    34.40
    0.00    0.00    22.30    34.20
    0.00    0.00    22.40    34.00
    0.00    0.00    22.50    33.80
    0.00    0.00    22.60    33.60
    0.00    0.00    22.70    33.50
    0.00    0.00    22.80    33.30
    0.00    0.00    22.90    33.10
    0.00    0.00    23.00    32.90
    0.00    0.00    23.10    32.70
    0.00    0.00    23.20    32.60
    0.00    0.00    23.30    32.40
    0.00    0.00    23.40    32.20
    0.00    0.00    23.50    32.00
    0.00    0.00    23.60    31.80
    0.00    0.00    23.70    31.60
    0.00    0.00    23.80    31.50
    0.00    0.00    23.90    31.30
    0.00    0.00    24.00    31.10
    0.00    0.00    24.10    30.90
    0.00    0.00    24.20    30.80
    0.00    0.00    24.30    30.60
    0.00    0.00    24.40    30.50
    0.00    0.00    24.50    30.30
    0.00    0.00    24.60    30.10
    0.00    0.00    24.70    29.90
    0.00    0.00    24.80    29.80
    0.00    0.00    24.90    29.60
    0.00    0.00    25.00    29.50
    0.00    0.00    25.10    29.30
    0.00    0.00    25.20    29.10
    0.00    0.00    25.30    29.00
    0.00    0.00    25.40    28.80
    0.00    0.00    25.50    28.70
    0.00    0.00    25.60    28.50
    0.00    0.00    25.70    28.40
    0.00    0.00    25.80    28.20
    0.00    0.00    25.90    28.10
    0.00    0.00    26.00    27.90
    0.00    0.00    26.10    27.80
    0.00    0.00    26.20    27.60
    0.00    0.00    26.30    27.50
    0.00    0.00    26.40    27.30
    0.00    0.00    26.50    27.20
    0.00    0.00    26.60    27.00
    0.00    0.00    26.70    26.90
    0.00    0.00    26.80    26.70
    0.00    0.00    26.90    26.60
    0.00    0.00    27.00    26.40
    0.00    0.00    27.10    26.30
    0.00    0.00    27.20    26.10
    0.00    0.00    27.30    26.00
    0.00    0.00    27.40    25.90
    0.00    0.00    27.50    25.70
    0.00    0.00    27.60    25.60
    0.00    0.00    27.70    25.40
    0.00    0.00    27.80    25.30
    0.00    0.00    27.90    25.20
    0.00    0.00    28.00    25.00
    0.00    0.00    28.10    24.90
    0.00    0.00    28.20    24.70
    0.00    0.00    28.30    24.60
    0.00    0.00    28.40    24.50
    0.00    0.00    28.50    24.30
    0.00    0.00    28.60    24.20
    0.00    0.00    28.70    24.10
    0.00    0.00    28.80    23.90
    0.00    0.00    28.90    23.80
    0.00    0.00    29.00    23.70
    0.00    0.00    29.10    23.60
    0.00    0.00    29.20    23.40
    0.00    0.00    29.30    23.30
    0.00    0.00    29.40    23.20
    0.00    0.00    29.50    23.10
    0.00    0.00    29.60    22.90
    0.00    0.00    29.70    22.80
    0.00    0.00    29.80    22.70
    0.00    0.00    29.90    22.60
    0.00    0.00    30.00    22.40
    0.00    0.00    30.10    22.30
    0.00    0.00    30.20    22.20
    0.00    0.00    30.30    22.10
    0.00    0.00    30.40    22.00
    0.00    0.00    30.50    21.80
    0.00    0.00    30.60    21.70
    0.00    0.00    30.70    21.60
    0.00    0.00    30.80    21.50
    0.00    0.00    30.90    21.40
    0.00    0.00    31.00    21.30
    0.00    0.00    31.10    21.10
    0.00    0.00    31.20    21.00
    0.00    0.00    31.30    20.90
    0.00    0.00    31.40    20.80
    0.00    0.00    31.50    20.70
    0.00    0.00    31.60    20.60
    0.00    0.00    31.70    20.50
    0.00    0.00    31.80    20.40
    0.00    0.00    31.90    20.30
    0.00    0.00    32.00    20.20
    0.00    0.00    32.10    20.00
    0.00    0.00    32.20    19.90
    0.00    0.00    32.30    19.80
    0.00    0.00    32.40    19.70
    0.00    0.00    32.50    19.60
    0.00    0.00    32.60    19.50
    0.00    0.00    32.70    19.40
    0.00    0.00    32.80    19.30
    0.00    0.00    32.90    19.20
    0.00    0.00    33.00    19.10
    0.00    0.00    33.10    19.00
    0.00    0.00    33.20    18.90
    0.00    0.00    33.30    18.80
    0.00    0.00    33.40    18.70
    0.00    0.00    33.50    18.60
    0.00    0.00    33.60    18.50
    0.00    0.00    33.70    18.40
    0.00    0.00    33.80    18.30
    0.00    0.00    33.90    18.20
    0.00    0.00    34.00    18.10
    0.00    0.00    34.10    18.00
    0.00    0.00    34.20    17.90
    0.00    0.00    34.30    17.80
    0.00    0.00    34.40    17.70
    0.00    0.00    34.50    17.70
    0.00    0.00    34.60    17.60
    0.00    0.00    34.70    17.50
    0.00    0.00    34.80    17.40
    0.00    0.00    34.90    17.30
    0.00    0.00    35.00    17.20
#ENOM 
#STOM
