			-88.00		31.121E-03		2.7666E+00
			-82.50		36.218E-03		2.7666E+00
			-77.00		43.130E-03		2.7684E+00
			-71.50		52.124E-03		2.7684E+00
			-66.00		64.261E-03		2.7684E+00
			-63.80		70.980E-03		2.7684E+00
			-60.50		89.026E-03		2.7666E+00
			-57.20		146.08E-03		2.7684E+00
			-53.90		341.36E-03		2.7648E+00
			-50.60		553.68E-03		2.7666E+00
			-47.30		624.24E-03		2.7648E+00
			-44.00		641.63E-03		2.7684E+00
			-33.00		662.43E-03		2.7648E+00
			-22.00		672.63E-03		2.7666E+00
			-11.00		676.43E-03		2.7648E+00
			0.00		674.36E-03		2.7684E+00
			11.00		673.72E-03		2.7666E+00
			22.00		672.09E-03		2.7666E+00
			33.00		663.20E-03		2.7666E+00
			44.00		643.14E-03		2.7666E+00
			47.30		630.34E-03		2.7666E+00
			50.60		594.12E-03		2.7666E+00
			53.90		445.31E-03		2.7648E+00
			57.20		215.57E-03		2.7666E+00
			60.50		104.14E-03		2.7684E+00
			63.80		77.365E-03		2.7648E+00
			66.00		68.640E-03		2.7666E+00
			71.50		54.760E-03		2.7666E+00
			77.00		45.110E-03		2.7666E+00
			82.50		37.869E-03		2.7648E+00
			88.00		31.751E-03		2.7684E+00

