			-182.70		60.816E-03		3.2508E+00
			-177.63		66.280E-03		3.2544E+00
			-172.55		72.721E-03		3.2508E+00
			-167.47		80.196E-03		3.2508E+00
			-162.40		90.431E-03		3.2544E+00
			-160.37		97.676E-03		3.2526E+00
			-157.32		122.76E-03		3.2526E+00
			-154.28		239.06E-03		3.2490E+00
			-151.24		546.85E-03		3.2526E+00
			-148.19		836.57E-03		3.2490E+00
			-145.15		928.80E-03		3.2526E+00
			-142.10		948.16E-03		3.2526E+00
			-131.95		963.31E-03		3.2544E+00
			-121.80		967.53E-03		3.2526E+00
			-111.65		969.38E-03		3.2526E+00
			-101.50		969.38E-03		3.2526E+00
			-91.35		969.38E-03		3.2526E+00
			-81.20		969.38E-03		3.2526E+00
			-71.05		967.00E-03		3.2544E+00
			-60.90		965.69E-03		3.2526E+00
			-50.75		962.00E-03		3.2526E+00
			-40.60		956.07E-03		3.2508E+00
			-30.45		948.16E-03		3.2526E+00
			-20.30		945.00E-03		3.2508E+00
			-10.15		939.46E-03		3.2508E+00
			0.00		934.33E-03		3.2526E+00
			10.15		937.10E-03		3.2526E+00
			20.30		943.55E-03		3.2526E+00
			30.45		945.40E-03		3.2526E+00
			40.60		950.01E-03		3.2526E+00
			50.75		957.39E-03		3.2526E+00
			60.90		961.08E-03		3.2526E+00
			71.05		963.84E-03		3.2526E+00
			81.20		965.30E-03		3.2508E+00
			91.35		967.15E-03		3.2508E+00
			101.50		968.61E-03		3.2490E+00
			111.65		967.68E-03		3.2490E+00
			121.80		965.30E-03		3.2508E+00
			131.95		960.69E-03		3.2508E+00
			142.10		943.55E-03		3.2526E+00
			145.15		919.85E-03		3.2526E+00
			148.19		804.76E-03		3.2544E+00
			151.24		498.62E-03		3.2508E+00
			154.28		211.12E-03		3.2526E+00
			157.32		116.16E-03		3.2490E+00
			160.37		95.093E-03		3.2526E+00
			162.40		88.594E-03		3.2508E+00
			167.47		78.627E-03		3.2508E+00
			172.55		71.205E-03		3.2526E+00
			177.63		64.784E-03		3.2508E+00
			182.70		59.491E-03		3.2526E+00

