			-88.00		37.411E-03		2.7666E+00
			-82.50		43.238E-03		2.7684E+00
			-77.00		50.423E-03		2.7666E+00
			-71.50		59.423E-03		2.7666E+00
			-66.00		72.063E-03		2.7684E+00
			-63.80		79.753E-03		2.7648E+00
			-60.50		102.51E-03		2.7684E+00
			-57.20		190.94E-03		2.7684E+00
			-53.90		400.95E-03		2.7684E+00
			-50.60		577.81E-03		2.7684E+00
			-47.30		630.80E-03		2.7684E+00
			-44.00		645.33E-03		2.7702E+00
			-33.00		663.31E-03		2.7684E+00
			-22.00		673.39E-03		2.7684E+00
			-11.00		675.99E-03		2.7684E+00
			0.00		674.36E-03		2.7684E+00
			11.00		674.04E-03		2.7684E+00
			22.00		671.43E-03		2.7684E+00
			33.00		661.90E-03		2.7666E+00
			44.00		642.47E-03		2.7648E+00
			47.30		627.09E-03		2.7666E+00
			50.60		575.10E-03		2.7684E+00
			53.90		403.49E-03		2.7666E+00
			57.20		192.13E-03		2.7684E+00
			60.50		102.69E-03		2.7666E+00
			63.80		79.324E-03		2.7684E+00
			66.00		71.832E-03		2.7648E+00
			71.50		59.168E-03		2.7684E+00
			77.00		49.989E-03		2.7666E+00
			82.50		42.832E-03		2.7666E+00
			88.00		37.061E-03		2.7684E+00

