			-198.00		54.575E-03		8.0586E+00
			-192.50		60.223E-03		8.0550E+00
			-187.00		67.374E-03		8.0550E+00
			-181.50		75.609E-03		8.0586E+00
			-176.00		86.239E-03		8.0532E+00
			-173.80		92.423E-03		8.0532E+00
			-170.50		110.42E-03		8.0532E+00
			-167.20		179.74E-03		8.0550E+00
			-163.90		331.25E-03		8.0532E+00
			-160.60		451.70E-03		8.0496E+00
			-157.30		486.78E-03		8.0550E+00
			-154.00		498.55E-03		8.0514E+00
			-143.00		517.95E-03		8.0568E+00
			-132.00		529.12E-03		8.0568E+00
			-121.00		536.55E-03		8.0514E+00
			-110.00		541.40E-03		8.0514E+00
			-99.00		545.00E-03		8.0532E+00
			-88.00		547.49E-03		8.0550E+00
			-77.00		548.98E-03		8.0550E+00
			-66.00		549.35E-03		8.0604E+00
			-55.00		550.34E-03		8.0514E+00
			-44.00		547.86E-03		8.0550E+00
			-33.00		545.38E-03		8.0586E+00
			-22.00		545.37E-03		8.0532E+00
			-11.00		543.76E-03		8.0550E+00
			0.00		541.53E-03		8.0550E+00
			11.00		543.03E-03		8.0604E+00
			22.00		545.25E-03		8.0550E+00
			33.00		546.37E-03		8.0550E+00
			44.00		546.99E-03		8.0514E+00
			55.00		550.34E-03		8.0568E+00
			66.00		550.84E-03		8.0550E+00
			77.00		550.09E-03		8.0496E+00
			88.00		548.10E-03		8.0514E+00
			99.00		545.62E-03		8.0550E+00
			110.00		542.14E-03		8.0514E+00
			121.00		537.43E-03		8.0550E+00
			132.00		529.86E-03		8.0568E+00
			143.00		518.55E-03		8.0532E+00
			154.00		497.32E-03		8.0532E+00
			157.30		481.62E-03		8.0478E+00
			160.60		425.98E-03		8.0568E+00
			163.90		282.47E-03		8.0568E+00
			167.20		146.94E-03		8.0586E+00
			170.50		101.74E-03		8.0586E+00
			173.80		88.121E-03		8.0514E+00
			176.00		82.999E-03		8.0640E+00
			181.50		72.882E-03		8.0514E+00
			187.00		65.028E-03		8.0550E+00
			192.50		58.413E-03		8.0478E+00
			198.00		52.749E-03		8.0532E+00

