			-81.20		19.811E-03		6.9354E+00
			-76.13		22.957E-03		6.9390E+00
			-71.05		27.295E-03		6.9354E+00
			-65.97		33.204E-03		6.9390E+00
			-60.90		42.315E-03		6.9408E+00
			-58.87		48.608E-03		6.9372E+00
			-55.83		69.297E-03		6.9354E+00
			-52.78		157.02E-03		6.9336E+00
			-49.74		432.45E-03		6.9372E+00
			-46.69		707.74E-03		6.9390E+00
			-43.65		799.19E-03		6.9408E+00
			-40.60		817.54E-03		6.9354E+00
			-30.45		826.85E-03		6.9372E+00
			-20.30		830.31E-03		6.9372E+00
			-10.15		828.58E-03		6.9372E+00
			0.00		823.61E-03		6.9390E+00
			10.15		824.47E-03		6.9390E+00
			20.30		828.36E-03		6.9354E+00
			30.45		824.47E-03		6.9354E+00
			40.60		813.23E-03		6.9390E+00
			43.65		801.57E-03		6.9426E+00
			46.69		756.63E-03		6.9426E+00
			49.74		547.48E-03		6.9372E+00
			52.78		246.63E-03		6.9408E+00
			55.83		87.098E-03		6.9336E+00
			58.87		54.027E-03		6.9354E+00
			60.90		45.407E-03		6.9372E+00
			65.97		34.760E-03		6.9390E+00
			71.05		28.542E-03		6.9372E+00
			76.13		23.772E-03		6.9408E+00
			81.20		20.239E-03		6.9372E+00

