			-88.00		30.209E-03		6.9516E+00
			-82.50		34.854E-03		6.9462E+00
			-77.00		40.577E-03		6.9498E+00
			-71.50		47.940E-03		6.9462E+00
			-66.00		58.033E-03		6.9426E+00
			-63.80		64.292E-03		6.9480E+00
			-60.50		83.290E-03		6.9444E+00
			-57.20		154.57E-03		6.9444E+00
			-53.90		323.23E-03		6.9462E+00
			-50.60		465.15E-03		6.9462E+00
			-47.30		508.04E-03		6.9444E+00
			-44.00		519.46E-03		6.9534E+00
			-33.00		534.96E-03		6.9426E+00
			-22.00		543.17E-03		6.9426E+00
			-11.00		545.47E-03		6.9408E+00
			0.00		544.32E-03		6.9444E+00
			11.00		544.90E-03		6.9426E+00
			22.00		543.17E-03		6.9426E+00
			33.00		535.68E-03		6.9444E+00
			44.00		518.84E-03		6.9444E+00
			47.30		505.18E-03		6.9480E+00
			50.60		456.31E-03		6.9426E+00
			53.90		306.59E-03		6.9426E+00
			57.20		143.55E-03		6.9426E+00
			60.50		80.549E-03		6.9498E+00
			63.80		63.159E-03		6.9444E+00
			66.00		57.197E-03		6.9444E+00
			71.50		47.335E-03		6.9462E+00
			77.00		40.047E-03		6.9444E+00
			82.50		34.414E-03		6.9390E+00
			88.00		29.615E-03		6.9390E+00

