			-182.70		40.418E-03		8.0460E+00
			-177.63		45.197E-03		8.0514E+00
			-172.55		51.193E-03		8.0460E+00
			-167.47		58.203E-03		8.0460E+00
			-162.40		67.748E-03		8.0460E+00
			-160.37		73.879E-03		8.0442E+00
			-157.32		92.095E-03		8.0460E+00
			-154.28		168.72E-03		8.0514E+00
			-151.24		427.29E-03		8.0460E+00
			-148.19		681.34E-03		8.0532E+00
			-145.15		763.03E-03		8.0442E+00
			-142.10		780.01E-03		8.0460E+00
			-131.95		792.16E-03		8.0514E+00
			-121.80		794.18E-03		8.0460E+00
			-111.65		795.69E-03		8.0496E+00
			-101.50		795.50E-03		8.0478E+00
			-91.35		795.11E-03		8.0442E+00
			-81.20		794.36E-03		8.0442E+00
			-71.05		792.92E-03		8.0550E+00
			-60.90		791.02E-03		8.0478E+00
			-50.75		788.04E-03		8.0478E+00
			-40.60		783.37E-03		8.0460E+00
			-30.45		776.83E-03		8.0442E+00
			-20.30		774.60E-03		8.0442E+00
			-10.15		770.89E-03		8.0478E+00
			0.00		766.36E-03		8.0406E+00
			10.15		766.79E-03		8.0478E+00
			20.30		771.27E-03		8.0478E+00
			30.45		774.25E-03		8.0478E+00
			40.60		776.66E-03		8.0460E+00
			50.75		784.09E-03		8.0424E+00
			60.90		787.12E-03		8.0496E+00
			71.05		788.94E-03		8.0424E+00
			81.20		790.63E-03		8.0442E+00
			91.35		791.00E-03		8.0442E+00
			101.50		791.40E-03		8.0478E+00
			111.65		793.22E-03		8.0406E+00
			121.80		791.55E-03		8.0424E+00
			131.95		788.96E-03		8.0460E+00
			142.10		781.09E-03		8.0388E+00
			145.15		771.27E-03		8.0478E+00
			148.19		741.82E-03		8.0478E+00
			151.24		587.75E-03		8.0442E+00
			154.28		304.17E-03		8.0442E+00
			157.32		119.24E-03		8.0460E+00
			160.37		80.163E-03		8.0424E+00
			162.40		70.843E-03		8.0460E+00
			167.47		58.677E-03		8.0424E+00
			172.55		50.835E-03		8.0496E+00
			177.63		44.584E-03		8.0478E+00
			182.70		39.242E-03		8.0424E+00

