			-81.20		28.181E-03		6.9408E+00
			-76.13		32.123E-03		6.9390E+00
			-71.05		36.720E-03		6.9444E+00
			-65.97		42.693E-03		6.9426E+00
			-60.90		51.495E-03		6.9444E+00
			-58.87		58.407E-03		6.9444E+00
			-55.83		83.506E-03		6.9480E+00
			-52.78		199.55E-03		6.9426E+00
			-49.74		476.87E-03		6.9390E+00
			-46.69		724.22E-03		6.9426E+00
			-43.65		800.28E-03		6.9426E+00
			-40.60		815.61E-03		6.9408E+00
			-30.45		824.47E-03		6.9390E+00
			-20.30		828.15E-03		6.9444E+00
			-10.15		826.64E-03		6.9426E+00
			0.00		822.96E-03		6.9408E+00
			10.15		825.55E-03		6.9408E+00
			20.30		827.50E-03		6.9426E+00
			30.45		824.04E-03		6.9426E+00
			40.60		813.88E-03		6.9408E+00
			43.65		798.55E-03		6.9426E+00
			46.69		723.12E-03		6.9408E+00
			49.74		479.03E-03		6.9390E+00
			52.78		199.56E-03		6.9408E+00
			55.83		83.052E-03		6.9426E+00
			58.87		57.789E-03		6.9408E+00
			60.90		51.009E-03		6.9282E+00
			65.97		42.023E-03		6.9390E+00
			71.05		36.187E-03		6.9390E+00
			76.13		31.750E-03		6.9354E+00
			81.20		27.749E-03		6.9408E+00

