			-182.70		50.250E-03		8.0478E+00
			-177.63		54.674E-03		8.0496E+00
			-172.55		60.203E-03		8.0478E+00
			-167.47		66.696E-03		8.0694E+00
			-162.40		75.781E-03		8.0442E+00
			-160.37		82.345E-03		8.0442E+00
			-157.32		107.02E-03		8.0478E+00
			-154.28		222.53E-03		8.0496E+00
			-151.24		485.57E-03		8.0442E+00
			-148.19		701.87E-03		8.0442E+00
			-145.15		762.52E-03		8.0496E+00
			-142.10		776.74E-03		8.0568E+00
			-131.95		789.16E-03		8.0478E+00
			-121.80		792.16E-03		8.0514E+00
			-111.65		793.81E-03		8.0460E+00
			-101.50		793.60E-03		8.0406E+00
			-91.35		793.46E-03		8.0496E+00
			-81.20		792.51E-03		8.0478E+00
			-71.05		791.22E-03		8.0496E+00
			-60.90		789.55E-03		8.0514E+00
			-50.75		787.12E-03		8.0496E+00
			-40.60		780.41E-03		8.0496E+00
			-30.45		775.19E-03		8.0496E+00
			-20.30		773.36E-03		8.0532E+00
			-10.15		769.75E-03		8.0442E+00
			0.00		766.05E-03		8.0478E+00
			10.15		769.06E-03		8.0514E+00
			20.30		773.33E-03		8.0496E+00
			30.45		775.54E-03		8.0460E+00
			40.60		779.64E-03		8.0460E+00
			50.75		787.10E-03		8.0460E+00
			60.90		789.16E-03		8.0478E+00
			71.05		791.43E-03		8.0550E+00
			81.20		792.69E-03		8.0460E+00
			91.35		793.30E-03		8.0550E+00
			101.50		794.36E-03		8.0442E+00
			111.65		794.40E-03		8.0514E+00
			121.80		792.87E-03		8.0442E+00
			131.95		788.63E-03		8.0532E+00
			142.10		775.17E-03		8.0460E+00
			145.15		755.98E-03		8.0478E+00
			148.19		668.90E-03		8.0460E+00
			151.24		421.98E-03		8.0478E+00
			154.28		180.98E-03		8.0478E+00
			157.32		96.175E-03		8.0478E+00
			160.37		77.758E-03		8.0442E+00
			162.40		72.089E-03		8.0442E+00
			167.47		63.735E-03		8.0442E+00
			172.55		57.530E-03		8.0514E+00
			177.63		52.337E-03		8.0478E+00
			182.70		48.050E-03		8.0478E+00

